rank,app_id,app_name,artist_name,url,artwork,date,country,feed,genre_id,genre_name
14,1176027022,Toon Blast,Peak Games,https://apps.apple.com/kr/app/toon-blast/id1176027022?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/7f/e6/49/7fe649cf-138a-a955-2cc7-562b57868077/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
15,6755455500,할리우드 머지,VoyagerOne,https://apps.apple.com/kr/app/%ED%95%A0%EB%A6%AC%EC%9A%B0%EB%93%9C-%EB%A8%B8%EC%A7%80/id6755455500?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/8f/0c/49/8f0c4932-0793-34f8-a7c2-6a873c272d17/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
16,664575829,피쉬돔 (Fishdom),Playrix,https://apps.apple.com/kr/app/%ED%94%BC%EC%89%AC%EB%8F%94-fishdom/id664575829?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/41/05/aa/4105aaef-9b9c-0ad8-61e0-ad889eccd998/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
17,6749302379,동방 찻집,HONGKONG HEILI LIMITED,https://apps.apple.com/kr/app/%EB%8F%99%EB%B0%A9-%EC%B0%BB%EC%A7%91/id6749302379?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/08/02/bb/0802bbfc-f306-efdd-78b1-9a993ffb6365/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
18,6736896540,헬로키티 마이 드림 스토어,"ACTGames Co., Ltd.",https://apps.apple.com/kr/app/%ED%97%AC%EB%A1%9C%ED%82%A4%ED%8B%B0-%EB%A7%88%EC%9D%B4-%EB%93%9C%EB%A6%BC-%EC%8A%A4%ED%86%A0%EC%96%B4/id6736896540?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/cc/b7/61/ccb7615b-7662-85d4-a03a-a430a51adcac/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
19,1484442152,머지 맨션: 퍼즐과 스토리,Metacore Games Oy,https://apps.apple.com/kr/app/%EB%A8%B8%EC%A7%80-%EB%A7%A8%EC%85%98-%ED%8D%BC%EC%A6%90%EA%B3%BC-%EC%8A%A4%ED%86%A0%EB%A6%AC/id1484442152?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/2b/8f/6c/2b8f6c93-7bb1-292e-698c-c0a0c0c838f9/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
20,588637521,퍼즐앤드래곤,"GungHo Online Entertainment, Inc.",https://apps.apple.com/kr/app/%ED%8D%BC%EC%A6%90%EC%95%A4%EB%93%9C%EB%9E%98%EA%B3%A4/id588637521?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/6d/2b/f3/6d2bf3e5-4804-668b-5a66-76f0f9ff5398/AppIcon_ko-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
21,6758334085,꽥꽥 구조대 - 알 폭격 디펜스,HaoPlay Limited,https://apps.apple.com/kr/app/%EA%BD%A5%EA%BD%A5-%EA%B5%AC%EC%A1%B0%EB%8C%80-%EC%95%8C-%ED%8F%AD%EA%B2%A9-%EB%94%94%ED%8E%9C%EC%8A%A4/id6758334085?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/fb/04/f1/fb04f13c-1bfd-fb9f-a12e-c4d4f42b53f3/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
22,6740043080,Screwdom : 나사와 볼트 퍼즐,Zego Global Pte Ltd,https://apps.apple.com/kr/app/screwdom-%EB%82%98%EC%82%AC%EC%99%80-%EB%B3%BC%ED%8A%B8-%ED%8D%BC%EC%A6%90/id6740043080?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/a2/0f/e9/a20fe92f-96c7-013e-9f94-389245518263/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
23,6504332779,Color Block Jam,Rollic Games,https://apps.apple.com/kr/app/color-block-jam/id6504332779?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/8e/55/86/8e55860d-453a-1daa-04c3-4238a270aa2a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
24,6751056652,Pixel Flow!,Loom Games Oyun Yazilim ve Pazarlama Anonim Sirketi,https://apps.apple.com/kr/app/pixel-flow/id6751056652?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0a/a1/40/0aa140e6-9524-2453-a1f8-e75bbedc49c0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
25,951627425,DRAGON BALL Z 폭렬격전,Bandai Namco Entertainment Inc.,https://apps.apple.com/kr/app/dragon-ball-z-%ED%8F%AD%EB%A0%AC%EA%B2%A9%EC%A0%84/id951627425?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/61/cf/64/61cf64e9-a5cf-590e-a572-ce4b959643a7/AppIcon-1x_U007emarketing-0-11-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
26,6466373096,동글동글 거위헬스장,THE HORTOR TECHNOLOGY PTE.LTD.,https://apps.apple.com/kr/app/%EB%8F%99%EA%B8%80%EB%8F%99%EA%B8%80-%EA%B1%B0%EC%9C%84%ED%97%AC%EC%8A%A4%EC%9E%A5/id6466373096?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c3/db/4e/c3db4e52-4f52-d2b9-c61d-9b96a4e55fbd/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
27,6749132002,빠지냥! (Drop the Cat),ACTIONFIT,https://apps.apple.com/kr/app/%EB%B9%A0%EC%A7%80%EB%83%A5-drop-the-cat/id6749132002?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/32/54/ed/3254ed18-7d57-06af-c6fe-2aa935f613fa/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
28,6752672568,Block Out! - Color Sort Puzzle,Grand Games A.Ş.,https://apps.apple.com/kr/app/block-out-color-sort-puzzle/id6752672568?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/42/22/df/4222df44-fbaa-9fe1-f732-d1aec055395c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
29,1483058899,Project Makeover,"Magic Tavern, Inc.",https://apps.apple.com/kr/app/project-makeover/id1483058899?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c3/04/00/c304002f-4ea4-c9e6-a871-9d8b31a04e05/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
30,6752369665,Haunted Merge: Horror Story,WhaleJoy Game Limited,https://apps.apple.com/kr/app/haunted-merge-horror-story/id6752369665?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/97/b4/4b/97b44b32-8a90-90c0-1268-e12c6c06dd2d/AppIcon-gl-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
31,6752886832,호텔 레거시,Century Games Innovation Pte. Ltd.,https://apps.apple.com/kr/app/%ED%98%B8%ED%85%94-%EB%A0%88%EA%B1%B0%EC%8B%9C/id6752886832?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ca/66/99/ca6699f0-b0dd-74fc-31f2-d80b72e87905/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
32,6746175307,머지 크라임: 추리&로맨스 서스펜스,Standegg,https://apps.apple.com/kr/app/%EB%A8%B8%EC%A7%80-%ED%81%AC%EB%9D%BC%EC%9E%84-%EC%B6%94%EB%A6%AC-%EB%A1%9C%EB%A7%A8%EC%8A%A4-%EC%84%9C%EC%8A%A4%ED%8E%9C%EC%8A%A4/id6746175307?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/aa/d4/16/aad41682-8ae2-e11c-2e86-4b4293ba01b7/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
33,6753862216,푸드스타（Foodstars）: 합쳐서 요리하기,Happibits,https://apps.apple.com/kr/app/%ED%91%B8%EB%93%9C%EC%8A%A4%ED%83%80-foodstars-%ED%95%A9%EC%B3%90%EC%84%9C-%EC%9A%94%EB%A6%AC%ED%95%98%EA%B8%B0/id6753862216?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/70/82/b5/7082b5f7-b790-1a4e-458e-ddf7230695ef/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
34,880047117,앵그리버드 2 (Angry Birds 2),Rovio Entertainment Oyj,https://apps.apple.com/kr/app/%EC%95%B5%EA%B7%B8%EB%A6%AC%EB%B2%84%EB%93%9C-2-angry-birds-2/id880047117?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/9e/4c/4c/9e4c4cd1-c2a6-b88c-9e76-e4d5cfb5fd3c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
35,1311102174,위 베어 베어스 더 퍼즐 : 퍼즐게임,"Wemade Play Co.,Ltd.",https://apps.apple.com/kr/app/%EC%9C%84-%EB%B2%A0%EC%96%B4-%EB%B2%A0%EC%96%B4%EC%8A%A4-%EB%8D%94-%ED%8D%BC%EC%A6%90-%ED%8D%BC%EC%A6%90%EA%B2%8C%EC%9E%84/id1311102174?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/09/c3/97/09c39781-9487-9aa2-0884-0f2001fb581f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
36,6737874398,Merge Fashion: Romance Story,Wind's Choice Tech Limited,https://apps.apple.com/kr/app/merge-fashion-romance-story/id6737874398?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b7/b7/45/b7b745f7-4d4f-f88a-c121-c512179e51c3/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
37,6499209744,마법의 정렬 (Magic Sort!),Grand Games A.Ş.,https://apps.apple.com/kr/app/%EB%A7%88%EB%B2%95%EC%9D%98-%EC%A0%95%EB%A0%AC-magic-sort/id6499209744?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/61/df/dc/61dfdca9-6c81-db86-1756-5b63b642a0a8/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
38,6756058501,젤리 버스터즈: 퍼즐 게임,Moon Active,https://apps.apple.com/kr/app/%EC%A0%A4%EB%A6%AC-%EB%B2%84%EC%8A%A4%ED%84%B0%EC%A6%88-%ED%8D%BC%EC%A6%90-%EA%B2%8C%EC%9E%84/id6756058501?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/a4/6e/ee/a46eeebe-933b-03c6-2296-e3fa0aec3c2f/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
39,6749032286,Dream Recipe: 드림 레시피 - 머지 쿠킹,HYSPIRE PTE. LTD.,https://apps.apple.com/kr/app/dream-recipe-%EB%93%9C%EB%A6%BC-%EB%A0%88%EC%8B%9C%ED%94%BC-%EB%A8%B8%EC%A7%80-%EC%BF%A0%ED%82%B9/id6749032286?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/27/12/f6/2712f671-d220-a823-8c0b-0a3e11e18d96/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
40,850417475,캔디크러쉬소다,King,https://apps.apple.com/kr/app/%EC%BA%94%EB%94%94%ED%81%AC%EB%9F%AC%EC%89%AC%EC%86%8C%EB%8B%A4/id850417475?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e9/fc/cd/e9fccd91-a460-201a-20de-6743da8db590/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
41,1156321059,프렌즈팝콘,Kakao Games Corp.,https://apps.apple.com/kr/app/%ED%94%84%EB%A0%8C%EC%A6%88%ED%8C%9D%EC%BD%98/id1156321059?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c6/ba/01/c6ba0189-960d-1b92-d230-c54ab40bd877/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
42,6477151796,머지 감옥 (Merge Prison),Blue Ultra Game Limited,https://apps.apple.com/kr/app/%EB%A8%B8%EC%A7%80-%EA%B0%90%EC%98%A5-merge-prison/id6477151796?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/2d/6f/f6/2d6ff6ca-4fa9-fca8-5dcf-94c2fcca577c/AppIcon-gl-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
43,1483015354,애니팡4,"Wemade Play Co.,Ltd.",https://apps.apple.com/kr/app/%EC%95%A0%EB%8B%88%ED%8C%A14/id1483015354?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c8/15/e4/c815e413-b3fa-2978-b9fd-e27a90a51813/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
44,1216575026,행복의 저택,"Magic Tavern, Inc.",https://apps.apple.com/kr/app/%ED%96%89%EB%B3%B5%EC%9D%98-%EC%A0%80%ED%83%9D/id1216575026?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/bb/ea/b3/bbeab3ad-4046-7553-31e8-46a1f92abe3e/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
45,6738049542,Merge Restyle,"HIGGS TECHNOLOGY CO., LIMITED",https://apps.apple.com/kr/app/merge-restyle/id6738049542?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/5a/77/3e/5a773e86-ff4c-170b-8140-a05234621a77/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
46,6758072393,추락한 아름다움: 머지&스토리,KINETIC ENERGY WIRELESS(HONG KONG)LIMITED,https://apps.apple.com/kr/app/%EC%B6%94%EB%9D%BD%ED%95%9C-%EC%95%84%EB%A6%84%EB%8B%A4%EC%9B%80-%EB%A8%B8%EC%A7%80-%EC%8A%A4%ED%86%A0%EB%A6%AC/id6758072393?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/bc/c5/0a/bcc50ace-3f97-1daf-438d-19fcbd187113/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
47,6476976929,트럭 스타 매치,Century Games Pte. Ltd.,https://apps.apple.com/kr/app/%ED%8A%B8%EB%9F%AD-%EC%8A%A4%ED%83%80-%EB%A7%A4%EC%B9%98/id6476976929?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d2/3e/a3/d23ea3b9-f4e9-8ab1-25a8-a323eb602f23/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
48,6449094229,매치 팩토리(Match Factory)!,Peak Games,https://apps.apple.com/kr/app/%EB%A7%A4%EC%B9%98-%ED%8C%A9%ED%86%A0%EB%A6%AC-match-factory/id6449094229?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/30/65/44/3065447b-4674-7285-954a-4f5db9728e60/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
49,6479752688,Match Villains,Good Job Games,https://apps.apple.com/kr/app/match-villains/id6479752688?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/36/7c/1d/367c1dfd-5eeb-8dbe-cfdd-3367d6178708/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
50,6503284107,올인홀 (All in Hole),HOMA GAMES,https://apps.apple.com/kr/app/%EC%98%AC%EC%9D%B8%ED%99%80-all-in-hole/id6503284107?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/76/cf/2d/76cf2d8f-2431-e9fc-bda5-bc21d3109fe9/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,7012,解谜
1,6443575749,WOS: 화이트아웃 서바이벌,Century Games Pte. Ltd.,https://apps.apple.com/kr/app/wos-%ED%99%94%EC%9D%B4%ED%8A%B8%EC%95%84%EC%9B%83-%EC%84%9C%EB%B0%94%EC%9D%B4%EB%B2%8C/id6443575749?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e5/1e/1d/e51e1db7-4655-6bb8-9441-af76dbfd291c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
2,6739554056,킹샷:Kingshot,Century Games Pte. Ltd.,https://apps.apple.com/kr/app/%ED%82%B9%EC%83%B7-kingshot/id6739554056?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ee/d2/22/eed22297-9313-d8b0-52c8-95f42a2795b2/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
3,6499562253,드래곤빌리지3,Highbrow,https://apps.apple.com/kr/app/%EB%93%9C%EB%9E%98%EA%B3%A4%EB%B9%8C%EB%A6%AC%EC%A7%803/id6499562253?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c8/56/f5/c856f5b3-4c9d-f380-a598-87d1cb4094c5/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
4,6739616715,메이플 키우기,NEXON Company,https://apps.apple.com/kr/app/%EB%A9%94%EC%9D%B4%ED%94%8C-%ED%82%A4%EC%9A%B0%EA%B8%B0/id6739616715?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/6c/bd/8e/6cbd8ee4-d86c-5183-b119-79a518cc0586/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
5,6482291732,운빨존많겜,111%,https://apps.apple.com/kr/app/%EC%9A%B4%EB%B9%A8%EC%A1%B4%EB%A7%8E%EA%B2%9C/id6482291732?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d2/42/c1/d242c1e1-8a16-6a6d-9b74-2f57eb18f2a4/AppIcon-0-0-1x_U007emarketing-0-5-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
6,1623318294,가십하버: 합성 & 스토리 게임,Microfun Limited,https://apps.apple.com/kr/app/%EA%B0%80%EC%8B%AD%ED%95%98%EB%B2%84-%ED%95%A9%EC%84%B1-%EC%8A%A4%ED%86%A0%EB%A6%AC-%EA%B2%8C%EC%9E%84/id1623318294?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d5/d7/02/d5d702dd-af54-09a5-21d1-ed6db319d310/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
7,6503702666,협타디: 협동 타워 디펜스,SuperMagic,https://apps.apple.com/kr/app/%ED%98%91%ED%83%80%EB%94%94-%ED%98%91%EB%8F%99-%ED%83%80%EC%9B%8C-%EB%94%94%ED%8E%9C%EC%8A%A4/id6503702666?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/bb/24/af/bb24afde-cd0c-eed7-10b8-60e45be3c21e/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
8,1441742921,마비노기 모바일,NEXON Company,https://apps.apple.com/kr/app/%EB%A7%88%EB%B9%84%EB%85%B8%EA%B8%B0-%EB%AA%A8%EB%B0%94%EC%9D%BC/id1441742921?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/55/d8/4e/55d84e44-cf05-4685-050b-022826e91eef/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
9,6748004690,SOL: enchant,Netmarble Corporation,https://apps.apple.com/kr/app/sol-enchant/id6748004690?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b3/88/dd/b388dd7c-690b-bfdb-268d-422f8aad99e4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
10,6448786147,라스트 워: 서바이벌,FUNFLY PTE. LTD.,https://apps.apple.com/kr/app/%EB%9D%BC%EC%8A%A4%ED%8A%B8-%EC%9B%8C-%EC%84%9C%EB%B0%94%EC%9D%B4%EB%B2%8C/id6448786147?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/43/bb/21/43bb21ce-1039-f722-aa4b-b4fd93fb52c5/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
11,1458848044,컴투스프로야구V26,Com2uS Corp.,https://apps.apple.com/kr/app/%EC%BB%B4%ED%88%AC%EC%8A%A4%ED%94%84%EB%A1%9C%EC%95%BC%EA%B5%ACv26/id1458848044?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/49/6f/71/496f7104-47f2-7a90-c031-40c0d4e775ee/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
12,1482155847,로얄 매치 (Royal Match),Dream Games,https://apps.apple.com/kr/app/%EB%A1%9C%EC%96%84-%EB%A7%A4%EC%B9%98-royal-match/id1482155847?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/50/3d/ab/503dabf4-c381-e224-5630-5b031703c08d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
13,1474589366,리니지M,NC Corp.,https://apps.apple.com/kr/app/%EB%A6%AC%EB%8B%88%EC%A7%80m/id1474589366?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/96/6a/ce/966aceaf-257e-a905-ad43-691092600456/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
14,6443755785,씨사이드 익스케이프: 합성 & 스토리 게임,Microfun Limited,https://apps.apple.com/kr/app/%EC%94%A8%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%9D%B5%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84-%ED%95%A9%EC%84%B1-%EC%8A%A4%ED%86%A0%EB%A6%AC-%EA%B2%8C%EC%9E%84/id6443755785?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/93/64/f8/9364f8fe-aca6-8b43-d78c-24cd33a2f92d/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
15,1105855019,Gardenscapes,Playrix,https://apps.apple.com/kr/app/gardenscapes/id1105855019?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/54/9f/3a/549f3a53-96e5-8dfa-8639-ca30bf676cee/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
16,1117270703,eFootball™,KONAMI,https://apps.apple.com/kr/app/efootball/id1117270703?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/f7/0c/8f/f70c8f63-9613-a144-8f0c-57039d41fc9a/PesMobile-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
17,1273957743,EA SPORTS FC Online M,NEXON Company,https://apps.apple.com/kr/app/ea-sports-fc-online-m/id1273957743?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/74/da/0c/74da0cf5-042d-c43f-9256-2aac44a2e35a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
18,1229016807,브롤스타즈,Supercell,https://apps.apple.com/kr/app/%EB%B8%8C%EB%A1%A4%EC%8A%A4%ED%83%80%EC%A6%88/id1229016807?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/a6/dc/a4/a6dca41e-7385-e8fb-cddf-dcb9751c1454/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
19,6471045672,테이스티 트레블: 합성 게임,Century Games Pte. Ltd.,https://apps.apple.com/kr/app/%ED%85%8C%EC%9D%B4%EC%8A%A4%ED%8B%B0-%ED%8A%B8%EB%A0%88%EB%B8%94-%ED%95%A9%EC%84%B1-%EA%B2%8C%EC%9E%84/id6471045672?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cc/cc/f2/ccccf200-20e5-c0fa-68fc-2ea32d90371c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
20,1520354659,오딘: 발할라 라이징,Kakao Games Corp.,https://apps.apple.com/kr/app/%EC%98%A4%EB%94%98-%EB%B0%9C%ED%95%A0%EB%9D%BC-%EB%9D%BC%EC%9D%B4%EC%A7%95/id1520354659?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/84/78/cc/8478ccb2-9013-d758-83d7-95411f3b599e/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
21,1478371252,FC 모바일,NEXON Company,https://apps.apple.com/kr/app/fc-%EB%AA%A8%EB%B0%94%EC%9D%BC/id1478371252?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/21/3d/de/213dde4c-9347-e163-a8b0-46a31ad8f764/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
22,1195621598,Homescapes: Match 3 Games,Playrix,https://apps.apple.com/kr/app/homescapes-match-3-games/id1195621598?uo=2,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c8/ee/2a/c8ee2a9b-49f3-69b8-ca00-e57a83d2ca64/AppIcon-0-0-1x_U007emarketing-0-11-0-85-220.png/100x100bb.png,2026-06-30,kr,topgrossing,6014,游戏
